"","idcell","geom"
"13",13,list(c(-7767530.44516137, -6967530.44516137, -6967530.44516137, -7767530.44516137, -7767530.44516137, -6070632.92284166, -6070632.92284166, -5270632.92284166, -5270632.92284166, -6070632.92284166))
"14",14,list(c(-6967530.44516137, -6167530.44516137, -6167530.44516137, -6967530.44516137, -6967530.44516137, -6070632.92284166, -6070632.92284166, -5270632.92284166, -5270632.92284166, -6070632.92284166))
"42",42,list(c(15432469.5548386, 16232469.5548386, 16232469.5548386, 15432469.5548386, 15432469.5548386, -6070632.92284166, -6070632.92284166, -5270632.92284166, -5270632.92284166, -6070632.92284166))
"43",43,list(c(16232469.5548386, 17032469.5548386, 17032469.5548386, 16232469.5548386, 16232469.5548386, -6070632.92284166, -6070632.92284166, -5270632.92284166, -5270632.92284166, -6070632.92284166))
"45",45,list(c(-17367530.4451614, -16567530.4451614, -16567530.4451614, -17367530.4451614, -17367530.4451614, -5270632.92284166, -5270632.92284166, -4470632.92284166, -4470632.92284166, -5270632.92284166))
"57",57,list(c(-7767530.44516137, -6967530.44516137, -6967530.44516137, -7767530.44516137, -7767530.44516137, -5270632.92284166, -5270632.92284166, -4470632.92284166, -4470632.92284166, -5270632.92284166))
"58",58,list(c(-6967530.44516137, -6167530.44516137, -6167530.44516137, -6967530.44516137, -6967530.44516137, -5270632.92284166, -5270632.92284166, -4470632.92284166, -4470632.92284166, -5270632.92284166))
"83",83,list(c(13032469.5548386, 13832469.5548386, 13832469.5548386, 13032469.5548386, 13032469.5548386, -5270632.92284166, -5270632.92284166, -4470632.92284166, -4470632.92284166, -5270632.92284166))
"84",84,list(c(13832469.5548386, 14632469.5548386, 14632469.5548386, 13832469.5548386, 13832469.5548386, -5270632.92284166, -5270632.92284166, -4470632.92284166, -4470632.92284166, -5270632.92284166))
"86",86,list(c(15432469.5548386, 16232469.5548386, 16232469.5548386, 15432469.5548386, 15432469.5548386, -5270632.92284166, -5270632.92284166, -4470632.92284166, -4470632.92284166, -5270632.92284166))
"87",87,list(c(16232469.5548386, 17032469.5548386, 17032469.5548386, 16232469.5548386, 16232469.5548386, -5270632.92284166, -5270632.92284166, -4470632.92284166, -4470632.92284166, -5270632.92284166))
"88",88,list(c(17032469.5548386, 17832469.5548386, 17832469.5548386, 17032469.5548386, 17032469.5548386, -5270632.92284166, -5270632.92284166, -4470632.92284166, -4470632.92284166, -5270632.92284166))
"101",101,list(c(-7767530.44516137, -6967530.44516137, -6967530.44516137, -7767530.44516137, -7767530.44516137, -4470632.92284166, -4470632.92284166, -3670632.92284166, -3670632.92284166, -4470632.92284166))
"102",102,list(c(-6967530.44516137, -6167530.44516137, -6167530.44516137, -6967530.44516137, -6967530.44516137, -4470632.92284166, -4470632.92284166, -3670632.92284166, -3670632.92284166, -4470632.92284166))
